peak_chrom	peak_start	peak_end	gene_id	gene_name	distance	location
6	5260889	5261289				error
6	5471762	5472162				error
6	5827489	5827889				error
6	5851040	5851440				error
6	5891785	5892185				error
6	5996158	5996558				error
6	6007285	6007685				error
6	6008546	6008946				error
6	6546905	6547305				error
6	6686975	6687375				error
6	7051632	7052032				error
6	7107699	7108099				error
6	7140967	7141367				error
6	7261128	7261528				error
6	7312978	7313378				error
6	7389641	7390041				error
6	7590080	7590480				error
6	7699501	7699901				error
6	7725935	7726335				error
6	7728220	7728620				error
6	7910610	7911010				error
6	7978773	7979173				error
6	8064272	8064672				error
6	8102358	8102758				error
6	8435352	8435752				error
6	8562116	8562516				error
6	9456278	9456678				error
6	9503454	9503854				error
6	10268093	10268493				error
6	10270879	10271279				error
6	10404142	10404542				error
6	10694582	10694982				error
6	10722774	10723174				error
6	10747495	10747895				error
6	10838254	10838654				error
6	11044168	11044568				error
6	11093557	11093957				error
6	11202867	11203267				error
6	11232475	11232875				error
6	11277245	11277645				error
6	11537367	11537767				error
6	12008834	12009234				error
6	12011326	12011726				error
6	12012894	12013294				error
6	12060731	12061131				error
6	12709656	12710056				error
6	12749235	12749635				error
6	13328411	13328811				error
6	13351269	13351669				error
6	13422599	13422999				error
6	13487454	13487854				error
6	13574209	13574609				error
6	13615057	13615457				error
6	13711814	13712214				error
6	13814231	13814631				error
6	13860081	13860481				error
6	13924623	13925023				error
6	14117511	14117911				error
6	14211033	14211433				error
6	14278521	14278921				error
6	14381237	14381637				error
6	14406718	14407118				error
6	14501234	14501634				error
6	15245655	15246055				error
6	15248477	15248877				error
6	15264905	15265305				error
6	15313392	15313792				error
6	15318516	15318916				error
6	15662759	15663159				error
6	15987658	15988058				error
6	16128763	16129163				error
6	16760023	16760423				error
6	16761401	16761801				error
6	16803409	16803809				error
6	17281004	17281404				error
6	17393446	17393846				error
6	17600110	17600510				error
6	17706712	17707112				error
6	17987605	17988005				error
6	18022851	18023251				error
6	18122501	18122901				error
6	18155158	18155558				error
6	18264491	18264891				error
6	18336604	18337004				error
6	18693953	18694353				error
6	18990283	18990683				error
6	19312283	19312683				error
6	19320263	19320663				error
6	19691683	19692083				error
6	19719568	19719968				error
6	19721872	19722272				error
6	19804602	19805002				error
6	19837014	19837414				error
6	19841584	19841984				error
6	20212455	20212855				error
6	20401451	20401851				error
6	20403259	20403659				error
6	21144988	21145388				error
6	21185905	21186305				error
6	21588235	21588635				error
6	21593492	21593892				error
6	22025522	22025922				error
6	22145989	22146389				error
6	22149713	22150113				error
6	22632674	22633074				error
6	22784983	22785383				error
6	22801875	22802275				error
6	23621034	23621434				error
6	24252293	24252693				error
6	24359869	24360269				error
6	24402954	24403354				error
6	24494832	24495232				error
6	24645928	24646328				error
6	24666815	24667215				error
6	24721038	24721438				error
6	24774977	24775377				error
6	24980882	24981282				error
6	25015134	25015534				error
6	25278926	25279326				error
6	25652116	25652516				error
6	25910246	25910646				error
6	25992441	25992841				error
6	26021298	26021698				error
6	26026948	26027348				error
6	26031911	26032311				error
6	26033426	26033826				error
6	26055937	26056337				error
6	26123730	26124130				error
6	26125995	26126395				error
6	26156186	26156586				error
6	26157825	26158225				error
6	26171827	26172227				error
6	26183563	26183963				error
6	26188918	26189318				error
6	26197051	26197451				error
6	26199298	26199698				error
6	26204375	26204775				error
6	26216674	26217074				error
6	26223880	26224280				error
6	26224945	26225345				error
6	26234698	26235098				error
6	26249942	26250342				error
6	26251447	26251847				error
6	26271213	26271613				error
6	26272769	26273169				error
6	26285447	26285847				error
6	26322279	26322679				error
6	26457798	26458198				error
6	26473903	26474303				error
6	26520903	26521303				error
6	26532837	26533237				error
6	26537377	26537777				error
6	26595773	26596173				error
6	26596709	26597109				error
6	26659549	26659949				error
6	26743207	26743607				error
6	26956627	26957027				error
6	27020002	27020402				error
6	27127123	27127523				error
6	27132715	27133115				error
6	27139180	27139580				error
6	27146846	27147246				error
6	27177896	27178296				error
6	27188560	27188960				error
6	27251555	27251955				error
6	27268841	27269241				error
6	27312461	27312861				error
6	27388632	27389032				error
6	27472890	27473290				error
6	27479244	27479644				error
6	27630934	27631334				error
6	27672111	27672511				error
6	27687517	27687917				error
6	27762292	27762692				error
6	27807903	27808303				error
6	27809884	27810284				error
6	27814777	27815177				error
6	27830789	27831189				error
6	27838214	27838614				error
6	27865072	27865472				error
6	27890591	27890991				error
6	27893093	27893493				error
6	27895287	27895687				error
6	27902891	27903291				error
6	28080886	28081286				error
6	28124459	28124859				error
6	28136870	28137270				error
6	28141735	28142135				error
6	28225162	28225562				error
6	28252049	28252449				error
6	28335498	28335898				error
6	28349860	28350260				error
6	28399572	28399972				error
6	28443209	28443609				error
6	28537065	28537465				error
6	28589281	28589681				error
6	28635098	28635498				error
6	28648438	28648838				error
6	28657939	28658339				error
6	28838451	28838851				error
6	28863652	28864052				error
6	28866503	28866903				error
6	28896064	28896464				error
6	28923782	28924182				error
6	28941042	28941442				error
6	28981872	28982272				error
6	29011348	29011748				error
6	29016782	29017182				error
6	29553460	29553860				error
6	29628167	29628567				error
6	29632911	29633311				error
6	29649881	29650281				error
6	29667169	29667569				error
6	29752966	29753366				error
6	30061064	30061464				error
6	30066894	30067294				error
6	30213276	30213676				error
6	30214083	30214483				error
6	30326700	30327100				error
6	30345067	30345467				error
6	30489286	30489686				error
6	30556805	30557205				error
6	30571203	30571603				error
6	30617301	30617701				error
6	30646984	30647384				error
6	30672852	30673252				error
6	30687212	30687612				error
6	30690694	30691094				error
6	30717325	30717725				error
6	30720069	30720469				error
6	30721300	30721700				error
6	30742581	30742981				error
6	30744277	30744677				error
6	30880668	30881068				error
6	30886175	30886575				error
6	30907850	30908250				error
6	31158165	31158565				error
6	31399623	31400023				error
6	31542046	31542446				error
6	31547242	31547642				error
6	31580874	31581274				error
6	31620362	31620762				error
6	31652512	31652912				error
6	31660608	31661008				error
6	31665733	31666133				error
6	31703033	31703433				error
6	31729896	31730296				error
6	31737455	31737855				error
6	31739627	31740027				error
6	31763520	31763920				error
6	31795679	31796079				error
6	31806673	31807073				error
6	31827215	31827615				error
6	31862760	31863160				error
6	31897602	31898002				error
6	31902019	31902419				error
6	31958871	31959271				error
6	31972064	31972464				error
6	32128121	32128521				error
6	32130154	32130554				error
6	32153802	32154202				error
6	32177707	32178107				error
6	32190095	32190495				error
6	32195592	32195992				error
6	32838539	32838939				error
6	32894382	32894782				error
6	32968538	32968938				error
6	32969911	32970311				error
6	32971688	32972088				error
6	33080329	33080729				error
6	33200571	33200971				error
6	33204375	33204775				error
6	33206834	33207234				error
6	33208525	33208925				error
6	33213084	33213484				error
6	33249193	33249593				error
6	33271787	33272187				error
6	33277149	33277549				error
6	33289155	33289555				error
6	33299465	33299865				error
6	33317727	33318127				error
6	33322898	33323298				error
6	33391456	33391856				error
6	33410255	33410655				error
6	33418090	33418490				error
6	33425705	33426105				error
6	33431060	33431460				error
6	33454298	33454698				error
6	33571064	33571464				error
6	33580035	33580435				error
6	33633510	33633910				error
6	33634524	33634924				error
6	33711556	33711956				error
6	33771520	33771920				error
6	33781396	33781796				error
6	33788977	33789377				error
6	33802499	33802899				error
6	33904500	33904900				error
6	34015628	34016028				error
6	34082829	34083229				error
6	34145180	34145580				error
6	34223873	34224273				error
6	34248948	34249348				error
6	34392576	34392976				error
6	34425870	34426270				error
6	34696683	34697083				error
6	34757236	34757636				error
6	34791830	34792230				error
6	34887883	34888283				error
6	35046078	35046478				error
6	35058017	35058417				error
6	35148083	35148483				error
6	35213981	35214381				error
6	35259432	35259832				error
6	35318252	35318652				error
6	35342277	35342677				error
6	35452150	35452550				error
6	35468174	35468574				error
6	35490130	35490530				error
6	35496894	35497294				error
6	35688762	35689162				error
6	35720328	35720728				error
6	35727898	35728298				error
6	35731467	35731867				error
6	35739701	35740101				error
6	35920870	35921270				error
6	36027496	36027896				error
6	36197064	36197464				error
6	36306538	36306938				error
6	36423178	36423578				error
6	36442856	36443256				error
6	36547256	36547656				error
6	36579723	36580123				error
6	36594065	36594465				error
6	36667117	36667517				error
6	36678442	36678842				error
6	36766007	36766407				error
6	36839672	36840072				error
6	36848819	36849219				error
6	36874672	36875072				error
6	36885735	36886135				error
6	36986153	36986553				error
6	37102457	37102857				error
6	37126077	37126477				error
